text,sentiment,original_text
demo mahasiswa april gagal total tuntut gubris bravo tni polri,1,DEMO MAHASEWA <br>11 APRIL GAGAL TOTAL ....<br>TUNTUTANNYA TIDAK DIGUBRIS ....<br>BRAVO BAPAK-BAPAK  TNI-POLRI
dalang rusuh pake periode titik dalang rusuh,1,"Dalang kerusuhan mh <a href=""http://pa.ke/"">pa.ke</a> inginan 3 priode.intu titik dalang kerusuhnmh."
kadang aneh mahasiswa orang presiden jabat periode bikin rusuh mahasiswa,1,Kadang aneh am mahasiswa orng persiden udah negaskan gak akan menjabat sampai 3 priode.. Bikin rusuh aj mahasiswa..
sikat mahasiswa bikin onar polisi tuju,1,Sikat aja para mahasiswa yg bikin onar pak polisiiii  sy setuju
allah lindung mahasiswa,0,Ya Allah lindungilah mahasiswa
luhut bicara sembunyi kacau hasil bacot,0,"Luhut harus bicara jangan sembunyi, kekacauan ini adalah hasil bacotan mu"
polisi main gas air mata hidup mahasiswa dukung mahasiswa,1,Waduh knp polisi main gas airmata. Hidup mahasiswa. Sy dukung mahasiswa.
terima kasih adik mahasiswa gabung juang demokrasi purnawirwan masyarakat moga allah lindung amin,1,"Terimakasih kepada adik2 mahasiswa yg tergabung para pejuang Demokrasi dan para purnawirwan serta masyarakat semoga Alloh illahirobi melindungi kita, amiin."
anarkis lumpuh makan korban,1,Anarkis lumpuhkan daripada memakan korban
jabat temu pendemobiang kerok megawati jokowi,0,NAH ITU BARU PEJABAT YANG MAU BERTEMU PENDEMO.<br>BIANG KEROKNYA ADALAH MEGAWATI DAN JOKOWI.
demo demo bagus rusak fasilitas suka unjuk anarkis salah aparat tindak keras demo rusak fasilitas,1,Demo ya demo.. Bagus.. namun jangan merusak fasilitas umum. Itu yang kita tidak suka.. demo tapi anarkis. Jangan salahkan aparat bila bertindak keras. Sebab demonya sudah merusak fasilitas umum
tembak polisi rusuh,1,Tembak ja pak polisi yg buat kerusuhan.....
demo unjuk buka suara biar rakyat puas,0,"Ini dimana mana demo, yg di demo ga pengen buka suara gitu? Biar rakyatnya puas?"
moga allah lindung mahasiswa mungkir suara jerit hati rakyat,1,"Semoga Allah melindungi sluruh Mahasiswa yg ikut, dipungkiri atau tidak merekalah yg mampu menyuarakan jeritan hati rakyat slama ini"
luhut dukung joko widodo kali jin kali orang muak presiden menteri menteri presiden wapres rt prestasi,0,Terus yang kata luhut ngedukung jokowi 3 kali ada 85%  jin kali ya   jelas jelas semuah orang pada muak  persiden rasa mentri mentri rasa persiden wapres rasa rt ga ada prestasinya
biang kerok amarah mahasiswaadalah luhut muhaemin ngabalinke orang adiliseret penjara,0,"Biang kerok, amarah MAHASISWA<br>adalah  LUHUT, MUHAEMIN dan NGABALIN,<br>ke tiga org itu harus  DI ADILI,<br>seret  ke Penjara."
bikin ricuh andai mahasiswa adang aparat nama ricuh tindak mahasiswa langgar atur gedung,0,"Yg bikin ricuh itu kalian pak, andai saja mahasiswa tidak di hadang oleh aparat tidak akan ada yg namanya ricuh.<br> Tindak tegas ko ke mahasiswa, padahal yg lebih melanggar aturan itu ya di gedung2 itu"
lucu usung isu periode dukung anies baswedanskenario laksana amandemen periode umpama joko widodo maju menang joko widodo anggap konsisten hina orang gila jabat umpama joko widodo maju kalah joko widodo hina serendah orang gila jabat cundang,0,"Yang lucu, para pengusung isu Tiga Periode ternyata adalah pendukung Anies Baswedan.<br>Skenario jika memang dilaksanakan Amandemen Tiga Periode maka, <br>Seumpama Joko Widodo maju dan menang jelas Joko Widodo dianggap tidak konsisten dan dihina sebagai orang GILA JABATAN. <br>Seumpama Joko Widodo maju namun kalah, pasti Joko Widodo dihina serendah mungkin sebagai ORANG GILA JABATAN yang jadi PECUNDANG."
negara pimpin bodoh rakyat berontak tolak pimpin,0,Negara&#39; pemimpinnya begok colo.jadi rakyat nya berontak menolak pemimpin yg gak pecos
polisi demonstran anarkis biadab tindak ukur kasih nafasbuat ajar demo datangnkri harga mati,0,"Polisi kurang tegas terhadap demontrans yg anarkis, makax mereka semakin biadab, harusx ditindak tegas dan terukur jgn kasih nafas,<br>Buat pelajaran para pendemo  yg akan datang.<br>NKRI harga mati 🤛👊🤜"
aman negara redam demo tugas layan masyarakat,0,Kepada keamanan negara kaliyn ga bisa redamin masa pendemo pahalhl kliyn di tugaskan untuk melayani masakt
hahahahahahhahahahahahahahahahahhamahasiswa kasihan kuliah susah payah orang tua biaya susah payah unjuk puasa sedih lihat inisok bela indonesia tunda pemilumasih unjuk,0,Hahahahahahhahahahahahahahahahahha<br>Mahasiswa kasian sekali kalian kuliah susah payah orang tua biayaain susah payah malah demo di bulan puasa sedihnya liat ini<br>Sok bela indonesia padahal udah jelas kagak ada penundaan pemilu<br>Masih aja mau demo😂😂😂😂
kuasa ambil peduli tahan pangkat duduk kuasa,0,WALAUPUN KEADAAN SEPERTI INI PENGUASA TDK AMBIL PEDULI  MERAKA TETAP PERTAHANKAN PANGKAT DN KEDUDUKA KEKUASAANNYA .
ayom kasih gas air mata,0,KATANYA MENGAYOMI!!!! TAPI KENAPA DIKASIH GAS AIRMATA???
masyarakat makmur jabat umur hidup dukung susah,0,Kalau masyarakat nya makmur mau jabat seumur hidup juga didukung.lha ini makin susah semua
mahasiswa ricuh oknum keruh situasi,0,Saya yakin bukan mahaiswa yg membuat kericuhan ada oknum tertentu yg memperkeruh situasi
jalan sesuai koridor provokasi tindak represif nggksemua konsekuensi demokrasi hak demokratis,1,"Selalu ada yang berjalan tak sesuai koridornya, Yang Provokasi dan yang bertindak Represif <a href=""http://www.youtube.com/results?search_query=%23nggksemua"">#nggksemua</a>. Tapi sekali lagi itu konsekuensi kita demokrasi, bahwa menyatakan pendapat didepan umum itu hak demokratis."
sehat juang terima kasih mahasiswa wakil rakyat indonesia,1,Sehat selalu para pejuang kebenaran… terimakasih untuk para mahasiswa yg telah mewakili seluruh rakyat indonesia.
tunggu aksi adik stm,0,MENUNGGU AKSI ADIK2 STM
keras didik,0,Brrti kekerasan itu tidak berpendidikan😂
unjuk cari solusi sisa cari tawur,0,"1% demo mencari solusi, sisanya ikut2an mencari masalah dan tawuran"
demonstrasi,0,Mana bisa la demonstrasi jadi yang terakhir ini baru permulaan pak
demo unjuk ricuh anak mahasiswa didik bikin ricuh mending orak bodoh akhlak,0,Demo y demo tp jgn ricuh..katany anak mahasiswa pendidikan tinggi la kok bikin ricuh...mending orak bodoh tp punya ahlak..
adik mahasiswa ajar kelak engkau ganti orang tua kau sia sia pikir adik mahasiswa harap bangsa negara orang tua karma,1,"Adik²   Mahasiswa pergunakan waktumu utk belajar kelak engkau akan menggantikan Orang Tuamu, jangan kau sia² waktu utk yg tidak berguna berpikirlah bahwa Adik² Mahasiswa adalah harapan Bangsa,Negara dan Orang Tua berbutlah kebaikan Karma itu pasti ada🙏🙏🙏"
sedih aksi tindak mahasiswa mudarat manfaat,1,Sangat sedih melihat aksi dan tindkn mahasiswa.  Apa yg mereka perbuat lebh banyak mudart dari manfaat.
khawatir ricuh picu rusuh dampak rusa korban barang unjuk aparat aman selidik aktor ricuh,1,"Yang dikhawatirkan justru terjadi, kericuhan pemicu kerusuhan akan berdampak kerusakan, terjadinya korban baik barang, pengunjuk rasa maupun aparat pengamanan, perlu diselidiki siapa sebenarnya aktor sebagai penyebab dibalik terjadinya kericuhan tersebut...?"
unjuk tuju mahasiswa etika akhlak calon bangsa akhlak kayak preman nasib bangsa,0,"dgn adsnya demo sy tdk setuju dgn mahasiswa...sdh tidak adA etika d@n ahlaq,,klu calon bangsa seperti ini..ahkaqnya sdh kayak preman..bagsimn nasib bangsa kedepan"
ajar rakyat tangkap ajar rakyat hak aspirasi,0,Pelajar kan rakyat juga.. knp harus ditangkap ? Pelajar sebagai rakyat berhak ikut menyampaikan aspirasinya
mahasiswa rusak negara,0,Mahasiswa apa merusak negara sendiri
dengar tangkap rakyat percaya tuduh rakyat,0,Harusnya d dengar pak jgn d tangkapin gimana rakyat mau percaya sama bapak kalau bapak sllu nuduh rakyat
unjuk jalan alangkah dialog nasional bijak pro rakyat pro konglomerat oligarki,1,Begitulah klo demo jalanan....alangkah baiknya klo dialog Nasional..... kebijakan pro rakyat kecil ....jangan pro konglomerat oligarki........😎🌹🇮🇩
matap kawan luap isi hati rakyat indonesia,1,Matap kawan .... meluapkan Isi hati rakyat kecil Indonesia...
palsu indonesia aman damai youtuber adu domba kanal indonesia negara malaysia singapore kott,1,ini Hoaks indonesia aman damai..kata youtuber adu domba channel indonesia...ini di negara malaysia atau singapore kott😂😂😂😂😂
percaya media,0,"Jangan percaya media, 90% dilebih lebihkan"
mahasiswa semuasungguh kasihan manusia kerdil mahasiswa laku kayak surup,1,Mahasewa semua<br>Sungguh kasian manusia2 kerdil yg gaku2 mahasiswa tpi kelakuan nya kayak kesurupan 🤦🤦
tuju banget mahasiswa pokok periode mati lapar keluarga gara gara,0,Aku setuju banget dgn mahasiswa pkoknya jangan smpek 3 periode bisa bisa mati kelaparan keluargaku gara2 semua naik..
semangat juang hak rakyat,1,Semangat pejuang hak rakyat
mulut harimau hati putus jiplak lihat hancur gara gara mulut,0,mulut mu harimou mu hati&quot; kalo ngeluarin ke putusan itu..jangan asal jeplak liat lah di mana&quot; ancur gara&quot; mulut
aparat biar main main mahasiswa rakyat,1,Aparat biar main main sama mahasiswa dan Rakyat.
rakyat menang aparat pakai senjata tekad,0,Bagaimana pun rakyat Pasti menang walaupun Aparat pakai senjata apapun kalau tekatnya satu
demo halang halang baca rencana kali lipat pepet aparat polisi tni menang polos percaya anak bangsa pepet kepung kutik,0,Sebelum Demo yg dihalang halangi  dibaca dulu di plyning dulu jumlahnya.kalau jumlahnya 2 x lipat Pepet saja aparat polisi maupun TNI.gak  bakal menang polos percayalah Sama. Sama anak bangsa. Kalau di Pepet dan dikepung gak berkutik.
bravo polri,0,Bravo POLRI
demo batas khawatir duga kuat mahasiswa susup ajar susup miris prihatin umat agama peduli hormat suci ramadan demo bar barpaling keji masya allah,0,"Demo yg sudah diluar batas..!!, khawatir dan diduga kuat mahasiswa sudah tersusupi dengan pelajar,dan dengan penyusup lainnya, miris dan prihatin lagi lagi sebagai ummat yg beragama... ternyata tidak peduli dan tidak menghormati bulan suci Ramadhan....demo ini bisa disebut yg paling bar bar...paling keji..!!, MasyaAllah.."
partai politik kuasa rakyat peras gaji anggota dewan,0,"Kebanyakan partai politik yg berkuasa,semua dinaikkan,rakyat diperas untuk gaji anggota dewannya"
mahasiswa mahasiswa preman bayar rela rusak negeri,1,Mahasiswa sekarang jadi Mahasewa  preman bayaran yg rela merusak negerinya sendiri
assalamualaikum henti demo harga minyak gaya mahal turun kasihan rakyat beli rakyat suruh turun turun lihat almarhum suharto almarhum turun ribut periode,0,Assalamualaikum Cara Henti Kan Demo Ini Satu Aja Cara Nya Kembali Harga Minyak Gaya Bisa Nya Apa Aja Yang Mahal Turun Kan Kasihan Rakyat Kecil Pak Sebelum Nya Mampu Mebeli Ini Sekarang Dia Tak Mampu Dan Satu Lagi Kalau Rakyat Suruh Turun Yah Turun Lihat BPK Alm Suharto Alm Turun Gak Mau Menjadi Ribut Besar 2 Yang Ketiga Cukup Dua Pirode Saja Itu Saja Pak 😊😊
mahasiswa cerdas polisi tentara rakyat pakai senjata menang rakyat maju pepet mundur,1,Mahasiswa harus cerdas polisi dan tentara sedikit rakya banyak walaupun pakai senjata tetap menang rakyat maju dipepet jgn mundur&#39;
demo bawa anak panah perang iya mahasiswa kayak mahasiswa mahasewa,1,Demo bawa anak panah mau perang atau gimana ini🤣🤣🤣🤣 masa iya mahasiswa kaya gitu ...itu mahasiswa Ama mahaSEWA🤣🤣🤣🤣
lihat rrc demo mahasiswa rrc mahasiswa unjuk tembak tangkap berontak,0,Lihat RRC ada ga pendemo2 mahasiswa 😂😂kalau RRC mahasiswa demo😂 tembak di tempat 😭di angkap pemorontak
dalang rusuh cetus ide periode tangkap biang kerok khianat konstitusi bangsa indonesia,0,Dalang kerusuhan ya yg mencetuskan ide 3 priode itu tangkap s biang kerok penghianat konstitusi bangsa indonesia
amin selamat tugas tni polri moga allah lindung deh joko widodo pilih pilih orang unjuk kali tumbang koko sehat deh rakyat waras,1,Amin selamat bertugas tni polri smg allah melindungi lanjutkan saja pak deh.pak jokowi pilian bukan pilian orang2 demo berapa banyak kali ngk tumbang tetap koko sehat sll pak deh rakyat yg waras bersamamu
negara ricuh akibat usul periode,0,Negara jadi ricuh . Akibat adanya usulan 3 periode
tembak mahasiswa sifat binatang,0,Ditembak aja mahasiswa nya. Yg sifat binatang
bangsa habis mahasiswa halalharammahasiswa koruptor mahasiswa malu rakyat malu alat orang mahasiswa,1,"Masa depan bangsa kita ini habis karena mahasiwa ga tau halal😭haram😂😂mahasiswa pihak koruptor ,😭mahasiswa memalukan ga pihak yg benar 😭😭😀😀  rakyat 🙏🙏 malu lah bisa di pealat  orang2  😂😂😂😂 mahasiwa 👍👍👍👍👍👍👍👍👍"
unjuk tindak heran tindak,0,demo dulu baru di di tindak lanjuti permasalahanya saya heran kenapa tak di tindak lanjiti masalah dari awal
hidup mahasiswa,1,HIDUP MAHASISWA
hidup mahasiswa indonesia,1,HIDUP MAHASISWA INDONESIA
arti unjuk anarkis gilir tangkap nang,0,"Bnyk yg ikut2,tan ,, gk tau artinya,,  demo kok anarkis,, giliran di tngkp, nangis,"
mahasiswa ajar anjak dewasa arti etika akhlak contoh adik ajar sopan wawas luas santun,1,"Yg dikatakan mahasiswa adalah seorang pelajar yg sdh beranjak  dewasa, dalam arti beretika, ahlaknya baik, dapan dicontoh adik pelajar dibawahnya, sopan ,wawasannya luas, kata katanya santun dst."
indonesia demo hargaihhhhnegeri,0,Hanya di indonesia para Pendemo di Hargai.....hhhh<br>Negeri  apa ini....???
keren juang adil,1,kereenn.. lanjutkan perjuangan demi keadilan
dewan parlemen buka transparan,1,kami minta dewan <br>parlement secara terbuka dan transparan.
hidup mahasiswamegawati opung bakar,0,HIDUP MAHASISWA.<br>MEGAWATI DAN OPUNG BAKAR✊
dalang senyum senyum lihat berita asap api,0,Dalang nya lgi senyam senyum liat berita... Gk mungkin ada asap klo gk ada api.
sulit lawan bangsa tolong teman rugi dah susah susah ayo manfaat indonesia disiplin kuasa jabat semena mena ambil putus rakyat indonesia pribadi golong,0,Ini yg sulit.melawan bangsa sendiri.tolong teman²jgn buat seperti 98.nti kita rugi sendiri.dah susah makin susah.ayo kita buat hal² yg manfaat buat indonesia kita.dimulai dari mendisiplinkan diri kita masing².buat kalian yg lagi berkuasa.ingat jabatan hanya sementara jangan semena².harus tegas dalam ambil keputusan demi rakyat indonesia.jangan demi kepentingan pribadi dan golongan.
asli joko widodo mundur wakil rakyat sengsara miskin turun jabat mulia,0,Asli nya jokowi mundur sama wakil nya.rakyat da banyak sengsar.dan  moskin.turun dari jabatan itu lebih mulia.
erti etika sifat rusak luka orang pikir laku,0,"Ngerti etika tapi sifatnya merusak, dan melukai orang., Bennirin dulu pikiran dan kelakuanmu"
hidup susah bikin susah pahlawan sekolah jabat bantu rakyat lihat bbm minyak goreng turun harga unjuk pikir suka suka,0,"Hidup sudah susah, lu pada bikin tambah susah. Klo mau jadi hero, sekolah yang bener dan jadilah pejabat yg bener, setelah itu baru bantu rakyat... Kita lihat aja, apakah bbm dan minyak goreng bakalan turun harganya setelah demo 😁.. i dont think so.. Yah suka suka kalian lah.. 🤣"
mahasiswa pintar ajar,1,"MAHASISWA ITU PINTAR, DIA BELAJAR 😎"
mahasiswa tindak suruh orang tindak buruk,1,"Katanya masiswa kok tindakannya seperti itu, nyuruh orang benner tapi tindakannya buruk."
dpr mpr layak percaya kerja tidur aspirasi rakyat dengar,0,dpr dan mpr tidak layak dipercaya lagi kerjanya hanya tidur aspirasi rakyat ga didengar
busur panah kait bom granat,1,kekurangan kata kata hingga busur panah di kaitkan wkwk gak sekalian di tambah bom granat .😂
semenjak pandemi sekolah batas kerja phk butuh bahan pokok harga lambung bbm dampak tindak kriminal eh jabat malu sibuk periode waras,0,"Semenjak pandemi,sekolah di batasi,kerja banyak di phk, kebutuhan bahan pokok harga nya melambung,BBM naik dampaknya banyak tindak kriminal sana sini eh pejabat kita gak tahu malu sibuk 3 periode waras apa gak"
juang mahasiswa,1,Lanjtkan perjuang kalian mahasiswa
moga adokquotmahasiswa mahasiswi juang rakyat lindung allah sehat aamin,0,"Semoga adok&quot;mahasiswa mahasiswi yg berjuang demi rakyat kecil,slalu di lindungi oleh Alloh dan di beri kesehatan......Aamiin YRA 🤲🤲🙏"
semangat mahasiswa indonesia biar hancur bangun indonesia,1,Tetap semangat mahasiswa Indonesia biar hancur semua bangunan di Indonesia 😂😂😂😂
moga juang kasih sehat selamat,0,semoga yg berjuang di kasih kesehatan &amp; keselamatan selalu...
butuh anak stm,1,Woi Klen Butuh Anak STM gaaa?
demo kritik bentuk sesuai jalur,0,"Kalau sudah ada yang demo, kritik, atau apapun bentuknya Pasti ada yang tidak sesuai jalurnya."
moga demo jalan tertib anarkis,0,semoga demonya bisa berjalan dengan tertib dan tidak anarkis
d e m o m a h a s i s w a t e r b i a d a b,0,D E M O   M A H A S I S W A   <br>       T E R  B  I  A  D  A  B  !  💀💀💀💀
anarkis tembak,0,Kalau masa sudah anarkis... tembak saja pak...
hasut kemarin priode kemarin bilang unjuk mahasiswa puluh orang bilang kemarin mahasiswa muncullternyata hasut sampah khianat bangsa,0,Buzerr. Yng kemarin minta 3<br>Priode <br>Yng kemrin bilang demo mahasiswa cuma puluhan. Orng <br>Yng bilang kemrin. Mahasewa. Kemana...  Yaa gk muncull<br><br><br>Ternyata. Mereka adalah buzer sampah yng menjadi penghianat bangsa.....
miris mahasiswa ajar rusak anarkis,1,"Miris, mahasiswa yg katanya terpelajar malah berbuat merusak dan anarkis."
asa tv berita mahasiswa demo,0,Ga da prsaan di tv brita mahasiswa Demo
hidup mahasiswa siswi juang sungguh mulya moga lindung allah,1,Hidup mahasiswa siswi...perjuanganmu sungguh Mulya...semoga selalu dalam lindungan ALLAH
dalang rusuh periode,0,"Dalang kerusuhan nya, yg minta tiga priode pak 😀"
tindak mafia minyak goreng polisi dukung bbm turun kasihan rakyat,1,menindak tegas buat mafia minyak goreng juga yg terakhir pak polisi.. and dukung juga bbm utk turun lgi.. kasian rakyat kecil
ricuh unjuk makassar tradisi bangga lestari,0,"Ricuh demo di mksr, .. tradisi yg dgn bangga dilestarikan, lanjooot."
polisi aneh cari dalang dalang periode logika gtu jea bingoong,0,Polisi kok aneh akan mencari dalang .. Sedangkan dalangnya itu adalah 3 periode logikanya .. Gtu jea kok bingoong
waspada chanel chanel hasut siar rusuh unjuk,1,Waspadai chanel-chanel buzzer yg hanya menyiarkan saat kerusuhan demo saja..
