text,sentiment,original_text
demo selesai demo demo ricuh kisruh sifat khianat khianat suka negara kacau kisruh,0,Apa yakin dengan demo bisa selesaikan maslh ..yng ada demo mlah menambah maslh ..klo demo ricuh n kisruh bgtu ya itu sifat penghianat karn para penghianat pling suka melihat negara ini kacau n kisruh
harga bbm gaji jabat turun,0,"Harga BBM naik, bagaimana jika gaji pejabat diturunkan???"
bos mobil detonator teriak teriak setor,0,Ingat boos mobil detoran.... emang klo teriak2 bisa setor....
aduh negara kewalahan bensin indonesia terimakasih bensin murah loh udah ribut kali rokok kebut loh beli,0,"Hadeee semua negara kewalahan bensin indonesia trmksud bensin termurah lho naik sedikit aj ud ribut kali,, tapi merokok ngebut lho ttp mampu beli"
rezim rezim demo salam periode salam modar,0,Rezim sekarang adalah rezim yg paling banyak di demo. Salam 3 periode salam tambah modyar 🤣
demo demo demo kerja jalan macet,0,demo demo demo.kami jadi gk bisa kerja jalan macet
tarik bsu blt rakyat sejahtera bsu juta gila,0,Tarik aja tuh BSU dan BLT yg penting rakyat sejahtera..dulu BSU satu juta skrg mlh 600 gilaaa
sengsara rakyat indonesia solusi bbm bahan pokok upah minimum rakyat utang negara rakyat bayar tikus tikus perintah makan enak tidur pakai dingin udara turun mobil mewah dpr fungsi dewan wakil rakyat rakyat wakil tindas,0,makin sengsara rakyat indonesia…cuma bisa naik naik naik…solusi gak ada…bbm naik bahan pokok naik..umr gak naik2…..ini sama aja utang negara rakyat yg bayar….sedangkan tuh tikus2 pemerintah masih makan enak tidur pake ac naik turun mobil mewah…trus sekarang DPR fungsinya apa katanya dewan perwakilan rakyat…kita sebagai rakyat gk merasa terwakili malah tertindas
they dont care with your aksi taman teman its kerja kelompok ramai ratus orang duduk besama diskusi bikin bensin murah liter ribu bikin protes perintah bensin jual belikan mahasiswa ilegal penuh i standar operasional prosedur tertawa mahal legal ganda canda,0,They dont care with your action guys it&#39;s better kerja kelompok rame2 ratusan orang duduk besama diskusi gimn caranya bikin bensin baru yg murah 1L 5ribu ?setelah udah bikin di protes balik sama pemerintah bensin yg di jual belikan para mahasiswa ilegal tidak memenuhi SOP (wkwkkwkw) kalo mahal legal (wkwkwk) double jokes
pikir negara beban negara subsidi masyarakat sumbangsih pikir beli minyak subsidi ayo mahasiswa beli cinta negara republik indonesia,0,Pemikiran apa sih yang bisa kamu berikan pada negara...di saat beban negara terlalu besar mensubsidi masyarakat.....jangan kan sumbangsih pemkkiran  beli minyak saja masih yang bersubsidi.....ayo mahasiswa beli pertamax kalo masih cinta NKRI
emang gila persen,0,EMG gila sih naiknya sampai 25%
mahasiswa bego sok aja demo paham,0,"Mahasiswa bego... Sok2an doang demo,..tpi gak paham.."
mbok iya angkot anak sekolah suruh turun sekolah hormat balas lihat,0,MBOK IYAO KLO YG DIANGKOT ANAK SEKOLAH JGN DISURUH TURUN. ANTERIN DULU SAMPAI SEKOLAHNYA.. GA RESPECT BLASS AQ LIATNYA.
mahasiswa islam mahasiswa kafir demo,0,kebnyakan MAHASISWA ISLAM KLAU MAHASISWA KAFIR GK ADA YG MAU demo
universitas indonesia diam bisu tunduk perintah,0,Universitas Indonesia cuma Diam Membisu...karena tunduk dengan Pemerintah...
perintah gendeng,0,Pemerintahan gendeng......
utang rakyat sulit,0,Hutang banyak2an rakyat di persulit
rakyat paksa tipu kelas kakak banding banding,0,Rakyat tiap tahun ditipu lagi....... Penipu kelas kakak dibanding bandingkan.....
turun gaji jabat,0,Turunkan gaji pejabat wkw
dasar rakyat miskin kisruh pindah negara,0,"Dasar rakyat miskin, naik dikit aja kisruh,, makanya pindah negara dong"
turun bosan lihat orang orang bodoh pimpin,0,Turunin lah.. Bosen liat orang orang bodo jadi pemimpin
kuasa orang pintar nyata omong amanah bbm bukti omong tanggung dosa republik indonesia luka sakit hati rakyat ribu triliun utang negara jabat periode,0,"Kata siapa penguasa kita org pintar, toch nyata na omongan na tidak amanah..kata na BBM tidak akan naik mpe akhir tahun, mna bukti omongan na..bpk tanggung dosa RI krna dah melukai n menyakiti hati rakyat, dah 7k T utang negara selama menjabat 2 periode.."
demo orang kota daerah infrastruktur bangun daerah jalan orang kota pikir nyaman tinggal pinggir butuh pokok murah ujung harga tani kebun turun gaji kerja santai coba tinggal kampung jalan sulit fasilitas susah untung era jokowi perhati,0,"Demo itu org&quot; dikota ,,,klo kami di daerah gak masalah,,selama infrastruktur dan pembangunan didaerah kami bs berjalan,,,org kota itu kan hanya mikirin kenyamanan mrk tanpa mau melihat kami yg tggal dipinggiran,,,mrk maunya kebutuhan pokok murah hingga berujung harga pertanian/perkebunan turun,,,tp jk menyangkut gaji mrk maunya naik,,meski kerja pd santai,,,cb aja kalian tggal dikampung jln sulit ,fasilitas susah,,,untungnya di era bpk jokowi lah kami diperhatikan"
demo kemarin petinggi organisasi mahasiswa intervensi gembos perintah,0,jadi ingat demo kemarin sempat banyak petinggi organisasi mahasiswa di intervensi dan digembosi oleh pemerintah
demo paham dunia jerit paham situasi dunia bbm,0,YANG DEMO2 GAK PAHAM DUNIA SUDAH MENJERIT....GA PERNAH PAHAM SITUASI DUNIA BBM MMG SDH TINGGI
yah polisi aja jajar siram air keras,0,Yaelah polisi doang jajaran ajah siram air keras
kocak nih komentar miskin komentar pakai ponsel kuota yah aduh mohon komentar miskin rakyat dukung allah dengar doa miskin yah amin,0,"kocak nih pada komen disini, pada ngaku miskim tp masih bisa komen pake hp dan kuota yah... hadeh... please.. kl komen nggak usah ngaku miskim,rakyat kecil.. dukung2 aja.. nti Allah denger doa  anda dan dimiskinkan seketika , Yah.. Amin aja"
demo paham dunia jerit paham situasi dunia bbm,0,YANG DEMO2 GAK PAHAM DUNIA SUDAH MENJERIT....GA PERNAH PAHAM SITUASI DUNIA BBM MMG SDH TINGGI
orang kayak enak banget minyak subsidi mulumendingdi spbu kasih tanda khusus mobilutk kendara mobil harga subsidi,0,Org kaya enak banget ..minyak disubsidi Mulu🤦👎👹🤬..mending...di SPBU dikasi tanda khusus utk mobil...<br>Utk kendaraan umum/mobil harga subsidi
mantap bbmnaikjokomi turun,0,"Mantap, BBMNaik<br>JokoMi turun 🤣"
kasihan anak sekolah tumpang demo sopir angkot,0,Kasian ank sekolah dan penumpang ibu&quot;yg lainnya klo udah demo gini supir angkot umum
ricuh ricuh,0,Akhirnya udah mulai ricuh ricuh
mahasiswa sok lihat warga papua harga bbm mahal demo rusuh mahasiswa sok,0,"Mahasiswa sok benar... Lihat di warga papua sana harga bbm disana lebih mahal, gak da demo rusuh kayak mahasiswa sok benar ini.."
mahasiswa siang sok main epep budak cinta mahasiswa mutu,0,Mahasiswa kesiangan 😂😂😂 udh lah jgn sok yes maen epep aj Sono sambil ngebucin wkwk mahasiswa GK mutu blasssss
bbm harga naikpendapatanhasil kerja gerus butuh serba,0,"BBM naik smua harga ikut naik,<br>pendapatan/hasil kerja sama sama dengan tergerus kebutuhan yg serba naik."
mental subsidi komentar rakyat venezuela hidup manja gelontor subsidi subsidi usak mental rakyat,0,Mental subsidi pada banyak yang komen. 11 12 lah sama rakyat Venezuela selalu hidup manja dengan gelontoran subsidi. <br>Subsidi perusak mental rakyat.
demo capek panas panas orang pimpin dangdut bareng nyanyi cilik banding bamdingke,0,Percuma demo cape panas panas wong pemimpinne lagi dangdutan bareng penyanyi cilik kok ojo dibanding bamdingke😂😂😂😂😂
demo tawur,0,Mau demo pa tawuran ni
mogok kerja mogok ajak,0,"Kalo mau mogok kerja mogok aja, gaush ngajak yg lain"
negara gagal sejahtera rakyat,0,Negara gagal mensejahterakan rakyatnya
pimpin percaya pimpin duduk kursi perintah hilangsemoga negeri selamat,0,"Semua karena pemimpin kita , sekarang kepercayaan kami terhadap para pemimpin yang duduk dikursi pemerintahan sudah hilang<br>Semoga Negeri ini diberi keselamatan"
astagfirullah kasihan orang tua celaka sulit bayar rumah sakit usaha kaki tangan politik bbm alhamdulillah damai mahal rusuh rusuh pergi rusia biar sabar orang orang eropa duit beli minyak kasihan orang tua sekolah pintar kasihan orang tua banting tulang cari uang mahasiswa biar sukses rusuh bikin rusuh rumah negara,0,"Astagvirulloh kalian itu ga kasihan sama orang tua  , klo ada apa apa celaka siapa yg susah , siapa yg bayar rumah sakit ,ga usaha  mau jadi kaki tangan nya politik , naik  bbm sedikit allhamdulillah , damai itu mahal klo mau rusuh rusuh terus. Onh pergi ke Rusia. Biar berguna itu di sini naik dikit sabar lah orang orang Eropa punya duit banyak tp ga bisa beli minyak nya ga ada . Kasihan orang tua kalian sekolah itu buat pinter kasihan orang tua banting tulang cari uang buat kalian jadi mahasiswa biar sukses bukan buat kerusuhan  bikin rusuh di rumah sendiri di negara sendiri"
maafbisa blt ribu ribu rupiah ribu tipu tipu rakyat tanggung dampak nikmat gaji alas dilema rakyat ribu rupiah maaf jujur rakyat bantu terima terima bantu rakyat jujur bangkrut zalim hak sejahtera rakyat rakyat tanggung kambing hitam melulu maaf maaf ajar dongeng maafmaaf lindur iler awur omong maaf,0,"maaf<br>bisa jadi, misal BLT 150 ribu sebulan sama dengan sehari di beri 5 ribu rupiah. 5 ribu mau buat apa pak ?  buat tipu2 kami rakyat yang nanggung  dampak semua kenaikan  seterusnya dan anda2 nikmati gaji besar dan beralasan dilema ke rakyat dengan 5 ribu rupiah. maaf klo anda2 jujur rakyat ga diberi bantuan pun akan legowo nerima bahkan akan di bantu rakyat tapi klo sudah ga jujur dan malah  bangkrutin dan zalimi hak kesejahteraan rakyat yang bermasalah anda2 koq rakyat yang nannggung dan di kambing hitamkan melulu. maaf sangat keterlaluan. maaf lagi belajar mendongeng. maaf<br><br>maaf lagi ngelindur ngeces ngawur ngomongnya. maaf"
pangkal pertamina jokowi pdip pikir pertamina subsidi jual bbm petronas jual vivo subsidi pakai my pertamina menteri esdm sedia bbm tender pertamina menang tender,0,Udahlah pangkalnya kan pertamina..... Harusnya jokowi dan pdip mikir... Pertamina disubsidi jual BBM 10.000 ... Lah petronas jual 6700...vivo tanpa subsidi 8900...udh gitu pakai my pertamina... Kalau menteri ESDM ngak bisa mengatasi... Penyediaan BBM di tenderkan saja... Dan saya yakin bukan pertamina pemenang tendernya
awas adu domba kuat aparat bentrok sakit rakyat jabat pertamina pikir perut nafsu,0,Awas ada adu domba yg kuat pasti aparatnya...klau udh bentrok yg tersakiti rakyat. Pejabat2 Pertamina hanya mikirin perutnya nafsunya.
negeri serba bingung,0,Negeri serba bingung.
mahasiswa cari ilmu manfaat masyarakat demo bbm kasih kelola anggar negara tilep,0,memang mahasiswa sekarang bukanya mencari ilmu yg bermanfaat untuk dirinya sendiri dan  masarakat banyak demo kenaikan BBM  kalo di kasi gelola anggaran Negara jangan jgangan malah di tilep sendiri.
pdip rindu tangis sby harga bbm perakkemana,0,"Kemana pedeipeh,,, saya rindu tangisan mereka di saat pak sby menaikan harga bbm cuma 500 perak...<br>Kemana mereka, kemana.....😭😭😭"
rusak nama islam mahasiswa etika,0,Merusak nama Islam .<br>Mahasiswa gak ada etika
gerombol susah rakyat,0,Inilah grombolan yg menyusahkan rakyat
perintah demo beli bahan bakar bilang rumah lihat efek,0,"Pemerintah kudu didemo ny, jng di beli bahan bakar ny satu bilang, jdi jng pda kluar rumah. Kita lihat nanti epek ny gimna tuh rasanya😭😭😭"
cari kerja susah bbm harga otak otakmau makan sulit,0,"Yari kerja susah,,,,BBm naik harga otak kemana otak...<br>Mau makn aja sulittt"
anarkis karung mewek,0,"Penting jangan anarkis.,ntar di karungi baru mewek"
rokok ribu beli demo bbm protes habis habis,0,"Rokok 32rb di beli dan ga di demo, BBM naik di protes abis2an"
beranta negeri,0,Makin berantakan sudah negeri ini
jokowi teledor,0,Jokowi teledor
agung indonesia hebatkok demo perintah anti rakyat kuasa,0,INI YG DI AGUNG2KAN INDONESIA HEBAT..??<br>KOK DEMO ??<br>PEMERINTAH ANTI RAKYAT LG BERKUASA..
dengar perintah tuli adil,0,Gag akan d denger karena pemerintah saat ini tuli keadilan
coba liter tenang sudi demo bangun kota negara bobo,0,"Coba naikin lagi sampe 50000/liter yakinlah pasti tenang gak ada yg sudi utk demo, soalnya udh cukup memadai utk membangunkan ibu kota negara yg sedang bobo."
negara darurat hukum tegak hukum darurat bbm demo tuh sambo dasar mahasiswa,0,"Negara itu darurat hukum krn banyak penegak hukum jadi beking. bukan darurat BBM demo noh SAMBO, dasar mahasewa"
emang susah kondisi negara sulit perang rusia ukraina subsidi triliun nikmat subsidi orang mampuhmakanya blt rakyat biar sasar,0,"Mang susah,, kondisi negara lagi sulit,,, sejak perang Rusia dan Ukraina,,, mensubsidi 500t,, sedang yg menikmati subsidi orang yang mampuh,,,<br>Makanya di buat BLT untuk rakyat g mampuh,, biar tepat sasaran"
gara gara gara putus korban untung pilih doi,0,Gara gara keputusan seseorang banyak korban untung dulu gk pilih doi
bikin malu nama islam islam sabar buka keras kasih nama universitas demo brutal cocok,0,Bikin malu tuh nama Islam nya .islam itu seharus nya sabar buka keras kasih nama aja unipersitas demo brutal lbh cocok
miris banget laku mahasiswa bijak perintah,0,miris bngt melihat kelakuan para mahasiswa... hrusnya gak sprti itu dong klo ingin menyampaikan pendapat tntang kebijakan pemerintah.... 👎👎👎👎
demo hidup sulit bijak profesional rakyat tahan hidup,0,"Kalo engga naik, engga mungkin pada demo. Idup juga udah susah kalo kebijakannya aja engga pro rakyat kecil gimana kami bisa bertahan idup"
harga sembako pangan masyarakat permanen ribut gilir bbm ribut hehehelogikanya harga pangan permanen harga bbm heheheujungnya salah bbm,0,Harga sembako dan pangan di masyarakat bawah naik duluan secara permanen gak ribut giliran bbm dinaikkan semua pada ribut ...  hehehe<br>Logikanya harga pangan naik secara permanen jika harga bbm sudah naik .. hehehe<br>Ujung2nya yg salah naiknya bbm ... hehehe
perintah demo pasang muka tembok sabar,0,"Pemerintah tentu sudah siap didemo, cukup pasang muka tembok 1 bulan dan semua akan sabar kembali🤣"
orang indonesia anak anak cerdas suka demo suka lawan perintah suka rusak negara untung anak alhamdulillah allah banget pindah ukraina,0,"INI BARU ORANG INDONESIA BAIK ANAK-ANAK CERDAS,  SUKA DEMO SUKA MELAWAN PEMERINTAHAN SUKA MERUSAK NEGARA NYA SENDIRI, UNTUNG AKU GAK PUNYA ANAK KAYAK MEREKA ALHAMDULILLAH YA ALLAH, AKU PENGEN BANGET PINDAIN MEREKA KE UKRAINA"
demo gambar bbm rentet buruk akibat subsidi bbm mayoritas mahasiswa demo alas sosialisasi masyarakat buka diskusi publik kampus bikin rusuh tutup jalan orang cari duit makan,0,"Yaa gini lah cuma bisa demo tanpa melihat gambaran besarnya kenapa bisa naik bbm dan rentetan buruk akibat dri subsidi bbm itu apa. Mayoritas mahasiswa kan gitu, cuma tau demo tpi gk tau alesan nya apa, bukan nya sosialisasi ke masyarakat, membuka diskusi publik di kampus tentang kenapa bisa naik ini malah bikin rusuh nutup jalan org yg lagi mo nyari duit buat makan."
lihat negeri kacau gaya belagu damai negara orang cari perhati aja,0,Liatlah keadaan negeri sendiri kacau. Gaya2an belagu mau damaikan negara org. Caper doang
demo kemarin harga bbm perintah,0,"Kenapa demonya baru sekarang, ga dari kemaren sebelum harga bbm naik di fix sama pemerintah coy"
polisi tangkap provokator maju takut polisi mahasiswa bela orang miskin bela orang kayak pakai bbm subsidi orang miskin butuh bbm ribu minggu orang kayak pakai bbm juta minggu mending hapus subsidi bbm,0,"pak polisi yang tegas tangkap propokatornya maju terus jangan takut pak polisi tu mahasewa bukan bela orang miskin tapi bela orang kaya yang slalu memake bbm subdidi,kalo orang miskin butuh bbm cuma 30rb/minggu tapi orang kaya make bbm1jt/minggu,jadi mending hapus supsidi bbm lebih baik"
presiden,0,Percuma presiden&#39;a kaga ada
kaya alam gerus si bengis rakyat tanggung,0,Kekayaan alam di gerus si bengis rakyat jd menanggung
massa,0,Kurang massaaaaa ituuuuu
mahasiswa tolol kali baca berita dunia kau laku rugi negara bbm kena krisis ekonomi malu dunia tertawa,0,Mahasiswa tol0l.....terlihat kali klian tak pernah baca berita dunia.apa yg kao lakukan ini hanya akan merugikan negara.mau klian bbm tak naik dan kita kena krisis ekonomi lagi.memalukan ina aja.dunia melihat dan tertawa dgan apa klian buat....lol
perintah tutup mata telinga,0,Percuma aja kalau pemerintah nya tutup mata dan telinga
pa jokowi rakyat sengsara,0,Pa jokowi selalu buwat rakyat sengsara terus
demo ajak ajak paksa henti lawak,0,"Demo kok ngajak ngajak, maksa pula klo ga ikut diberhentiin, lawak"
harga bbm mending gaji cpns tingkat turun potong persen puluh puluh juta kasihan rakyat pergi cari kerja peluang kerja oke jakarta jalur bus daerah bagaimanasekarang makan susah bbm cari kerja susah rakyat mati lapar,0,"Daripada harga bbm naik, mending gaji cpns yg level atas diturunin atau dipotong brp persen, gak usah berpuluh puluh juta! Kasihan kami rakyat kecil, gimana mau pergi cari kerja, peluang kerja saja tidak ada ! Oke lah di jakarta ada busway, di daerah lain bagaimana?<br>Sekarang mau makan aja susah, bbm pun naik, cari kerja juga susah, maunya bagaimana? Apa mau rakyat nya mati kelaparan aja ?"
bosan lihat rakyat bentur polisi,0,Bosen liat rakyat bentur terus sama polisi
temanrezim budek,0,Percuma teman2<br>Rezim ini sdh budeg
alhamdulillah bbm kantong jabat tebal,0,Alhamdulillah dg BBM naik kantong pejabat tambah tebel
awas pilih presiden salah,0,nant awas jangan pilih presiden yg salahhj ingattttt
alah tembak demo demo rusuh,0,alah tembak ae seng demo demo rusuh
negeri rakyat merdeka solusi ganti sistem raja sultan oke contoh raja arab saudi kayak raya sultan malaysia kayak raya raja brunei darussalam kayak raya presiden indonesia kayak,0,"Terus2 negeri ini kapan rakyat merdeka ? Solusinya ganti sistem jadi kerajaan atau kesultanan oke , contoh kerajaan Arab Saudi kaya raya , kesultanan Malaysia kaya raya , kerajaan Brunai Darussalam kaya raya , presiden Indonesia kaya apa ?"
c jokowi enak jabat tujuh kali harga bbmdlu zaman sbykubu pdip koar koar demo nang tangis tangis,0,"C Jokowi ke enakan selama dia menjabat sudah 7 kali menaikan harga BBM,,dlu wkt jaman SBY.kubu PDIP koar koar demo besar besaran  sambil nangis,sekarang mana yg nangis nangis itu,"
